Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT
Date,,,,,,,,,,,,,,,
2020-03-25,59.43706512451172,94.29199981689453,140.37100219726562,62.51882454095762,97.51300048828125,147.45070307732973,59.14171936553053,94.28900146484375,138.00155290473782,60.703176199981115,96.03450012207031,142.2723026936915,303602000,129582000,75638200
2020-03-26,62.56482696533203,97.77449798583984,149.15138244628906,62.62292535314042,97.82450103759766,149.67686905956575,59.64042200804535,94.4645004272461,141.75638843607993,59.67915672921516,95.0999984741211,141.78505001692892,252087200,124426000,64568100
2020-03-27,59.97450256347656,95.00499725341797,143.0270233154297,61.94266302499107,96.989501953125,147.98567806043144,59.80746231049624,94.99600219726562,142.54931113696892,61.187354431284916,96.54299926757812,144.98564616284258,204216800,107758000,57042300
2020-03-30,61.6860466003418,98.19750213623047,153.08770751953125,61.85792960202071,98.68150329589844,153.44122459952303,60.376358043352745,95.61699676513672,143.32326515890932,60.700756687792804,96.1415023803711,145.6449549415778,167976400,122522000,63420300
2020-03-31,61.56016540527344,97.48600006103516,150.68006896972656,63.54527367451045,99.6510009765625,157.43491550249698,61.005789027148815,97.20050048828125,149.58132157605732,61.87730177654374,98.21749877929688,152.29472482156936,197002000,102472000,77927200
2020-04-01,58.32105255126953,95.38500213623047,145.32968139648438,60.211747296676954,97.24800109863281,150.71827722243293,57.890138928877285,94.6500015258789,144.09718969623435,59.67431503612997,96.64849853515625,146.18000897009344,176218400,82438000,57969900
2020-04-02,59.29424285888672,95.94149780273438,148.33920288085938,59.34750218277398,96.37650299072266,148.54939743751626,57.35028861884206,94.5,143.65762865412856,58.18306674441,95.08200073242188,145.0907654066324,165934000,86720000,49630700
2020-04-03,58.44208908081055,95.32949829101562,146.97300720214844,59.4806382957601,96.31649780273438,150.36476835330978,57.85139756896397,94.4574966430664,145.40611102300753,58.77858908876302,95.55750274658203,148.1864008500804,129880000,72198000,41243300
2020-04-06,63.540428161621094,99.87950134277344,157.90304565429688,63.69535964141811,99.9260025024414,159.07821396372586,60.37151755059765,96.5009994506836,150.5558273134224,60.73948627952092,96.80000305175781,153.173696262992,201820400,115464000,67111700
2020-04-07,62.804473876953125,100.58000183105469,156.20237731933594,65.77487877567722,101.78600311279297,162.42218638494947,62.70037849655841,99.88099670410156,155.9826191587949,65.55699510224918,100.85549926757812,162.03045878950454,202887200,102280000,62769000
2020-04-08,64.41194152832031,102.1500015258789,157.76930236816406,64.72665094840988,102.19999694824219,159.24065015003603,63.240244033180964,100.55750274658203,156.21195527427565,63.6057895375852,101.05000305175781,158.28522534713525,168895200,79546000,48318200
2020-04-09,64.87674713134766,102.13800048828125,157.77880859375,65.38029109822737,102.6500015258789,159.90940124459578,64.0802880085237,100.88300323486328,156.0494925019006,65.04863383479294,102.21499633789062,158.9444277035774,161834800,92930000,51385100
2020-04-13,66.15013122558594,108.44349670410156,158.13232421875,66.25907309767462,109.0,158.1896619422146,64.35384627795469,101.9000015258789,155.0654193407315,64.95422341312944,102.0,157.02404273502208,131022800,134334000,41905300
2020-04-14,69.49090576171875,114.16600036621094,165.957275390625,69.78141242863373,114.5999984741211,166.00504954362867,67.31212792353071,109.31050109863281,160.51135725657332,67.78419941029469,110.02349853515625,161.46678200214816,194994800,161744000,52874300
2020-04-15,68.85662841796875,115.38400268554688,164.21836853027344,69.31659106992353,116.66850280761719,165.83303827576904,67.93670311405917,112.25,161.69604842105207,68.36519335403614,112.88400268554688,163.5686722862053,131154400,137332000,40940800
2020-04-16,69.40376281738281,120.40950012207031,169.1484375,69.7693157098203,123.05000305175781,169.3777447509018,68.35310854308584,116.75,165.19297853837318,69.57080305380181,117.30000305175781,166.53058230069067,157125200,240764000,50479600
2020-04-17,68.46205139160156,118.75,170.6388397216797,69.46671616167201,120.0,171.9764283328193,67.02405715552152,115.8010025024414,168.03052006202375,68.91959837030558,118.61650085449219,171.49871603189482,215250000,158600000,52765600
2020-04-20,67.04100799560547,119.68049621582031,167.2566680908203,68.19091879039594,122.2490005493164,170.78218803943125,67.02164432762936,119.30249786376953,167.1897959337323,67.28794093663315,119.49749755859375,168.75669206882318,130015200,115414000,36669600
2020-04-21,64.96874237060547,116.40599822998047,160.33934020996094,67.11847132681476,121.41549682617188,165.92856456546724,64.25700758407963,113.98300170898438,158.70555796535427,66.8836471640781,120.83049774169922,165.7661441563623,180991600,149534000,56203700
2020-04-22,66.84004974365234,118.17449951171875,165.7852783203125,67.27580226433462,119.69999694824219,166.24387803978735,65.89591435691416,117.55000305175781,163.20563485266095,66.23724964497768,118.44999694824219,163.75021928604565,116862400,84244000,34620200
2020-04-23,66.5810546875,119.97250366210938,163.7788848876953,68.20787638244808,121.21099853515625,167.2566298847578,66.54231995810906,119.10399627685547,163.2916235849264,66.78440647588174,119.9990005493164,166.3489794210326,124814400,101332000,32790800
2020-04-24,68.50321960449219,120.51100158691406,166.7694091796875,68.5129051334423,121.02149963378906,166.7789581798074,67.05796285325819,119.0999984741211,163.10058128323485,67.10638311011488,120.8499984741211,164.39039607347738,126161200,76498000,34277600
2020-04-27,68.55159759521484,118.80000305175781,166.29168701171875,68.88325472530434,122.24400329589844,169.0146389061614,67.77207922296293,118.1500015258789,165.57511842181933,68.21993307723596,122.16000366210938,168.71845955491636,117087600,112912000,33194400
2020-04-28,67.4404525756836,115.7040023803711,162.24069213867188,69.1955796657155,118.67500305175781,167.83948236672322,67.34846591334697,115.30000305175781,161.8394154493936,69.01401479433288,118.6050033569336,167.7630466289617,112004800,105388000,34392700
2020-04-29,69.65554809570312,118.635498046875,169.52098083496094,70.12519647509855,119.59449768066406,169.75983698644703,68.72593686507632,115.5,164.21838593486802,68.92928862916094,116.50050354003906,165.498651407964,137280800,91832000,51286600
2020-04-30,71.12499237060547,123.69999694824219,171.2216339111328,71.30171812959233,123.75,172.358576839026,69.80562571918327,119.80049896240234,168.37445835710867,70.19538133730589,120.99199676513672,171.97641286410976,183064000,190692000,53875900
2020-05-01,69.97992706298828,114.302001953125,166.7884979248047,72.38384357310822,118.12200164794922,170.6770688973552,69.20040845206991,112.90950012207031,166.2534478433984,69.29724154783354,116.83999633789062,167.9636662311745,240616800,195452000,39370500
2020-05-04,70.9700698852539,115.79949951171875,170.86814880371094,71.09837541785019,116.3489990234375,171.02102025364536,69.31419932975179,112.81900024414062,166.05281475976705,70.00414724151751,112.81900024414062,166.71206013131342,133568000,97318000,30372900
2020-05-05,72.03523254394531,115.88999938964844,172.7025604248047,72.86801039665262,117.55000305175781,175.46373717511452,71.28476318520556,115.35649871826172,171.8808946144033,71.43001651075052,117.0,172.56880155234975,147751200,64850000,36839200
2020-05-06,72.77848052978516,117.56300354003906,174.4031982421875,73.41032287754336,117.87249755859375,175.98920656044032,72.35240583870534,116.0,173.53377294504952,72.73732256571238,116.47200012207031,173.96371109482058,142333600,62356000,32139300
2020-05-07,73.53132629394531,118.38050079345703,175.41600036621094,73.87751548674036,118.80000305175781,176.32365101697832,73.10283599340708,117.15550231933594,174.44146298122487,73.4054440161324,118.73899841308594,175.96058492522113,115215200,67928000,28316000
2020-05-08,75.28150939941406,118.98049926757812,176.44784545898438,75.33491288731747,119.36199951171875,176.75358839340512,73.86389829348582,117.8499984741211,175.18669230106266,74.19160117798899,118.60700225830078,176.73447581534745,133838400,64132000,30877800
2020-05-11,76.4660873413086,120.44999694824219,178.416015625,76.96127521844708,120.9834976196289,179.15168215521967,74.57997904728234,118.60549926757812,174.69941408559305,74.78874082159405,118.73500061035156,174.98602983574403,145946400,65184000,30892700
2020-05-12,75.59222412109375,117.84750366210938,174.3745574951172,77.60212591001033,120.94999694824219,178.70263023835386,75.47085322222706,117.75,174.17392647128779,77.15062231412254,120.59249877929688,178.4733376396917,162301200,61498000,32038200
2020-05-13,74.67948913574219,118.39600372314453,171.7375946044922,76.69424986886771,120.38500213623047,175.84592384455263,73.60171529968213,116.88999938964844,168.67067481754464,75.77182688246066,118.33999633789062,174.41278675466813,200622400,95658000,44711500
2020-05-14,75.1383056640625,119.44249725341797,172.48287963867188,75.19899111956893,119.56849670410156,172.6357511424661,73.19394129911058,117.6604995727539,167.84906240798432,73.91731459558865,118.05049896240234,169.62615354836223,158929200,72962000,41873900
2020-05-15,74.69407653808594,120.48899841308594,174.99557495117188,74.74019807230623,120.55000305175781,178.72172509626782,72.87351305431154,117.81849670410156,169.1101558585801,72.90750046179672,118.4260025024414,171.07832822130374,166348400,84700000,46610400
2020-05-18,76.4539566040039,121.31300354003906,176.66758728027344,76.82778105681554,121.6500015258789,177.90007874615046,75.32763848421635,119.20050048828125,175.75993671813157,76.01945410801251,120.21749877929688,177.47014054078053,135178400,87144000,35264500
2020-05-19,76.01214599609375,122.46649932861328,175.44468688964844,77.31809023118156,124.25,178.28230013570084,75.98058838713202,121.44850158691406,175.3109279808182,76.47092399623682,121.49150085449219,176.78227597795058,101729600,86410000,26799100
2020-05-20,77.49046325683594,124.89700317382812,177.878173828125,77.56085304131686,125.00050354003906,178.06021242897378,76.83262768101243,123.3635025024414,176.23026544675045,76.8714672558423,123.89350128173828,177.06379523039917,111504800,79962000,31261300
2020-05-21,76.91273498535156,122.33699798583984,175.74163818359375,77.89341385727374,126.27249908447266,178.84584085397677,76.67484537253091,122.12699890136719,175.60750678162066,77.35209701743804,125.0,177.62906802371802,102688800,102288000,29119500
2020-05-22,77.40792083740234,121.84400177001953,175.8182830810547,77.49045214412094,123.49250030517578,176.7284760958556,76.54861296126474,121.50650024414062,174.88893888010873,76.65056034866812,122.75050354003906,175.51170329124758,81803200,57342000,20826900
2020-05-26,76.88359832763672,121.09300231933594,173.95962524414062,78.70658386082842,123.0999984741211,178.68298066486196,76.82776505743689,120.7030029296875,173.50932380161322,78.52695733358873,122.9000015258789,178.52968344629363,125522000,71364000,36073600
2020-05-27,77.21857452392578,120.51950073242188,174.1895294189453,77.36422105547973,120.67900085449219,174.36199241787568,76.00001360596808,116.5,169.19791195003077,76.74038038807967,120.24949645996094,172.64701111716175,112945200,101138000,39517100
2020-05-28,77.2525634765625,120.05500030517578,173.7967071533203,78.51239377679266,121.84850311279297,176.4314423283632,76.61658126415462,118.9114990234375,172.81947045060082,76.89330301256463,119.21649932861328,173.1643818219209,133560800,63804000,33810200
2020-05-29,77.17730712890625,122.11849975585938,175.5691680908203,77.95650601708448,122.11849975585938,176.54641939540448,76.82047648532915,119.91000366210938,172.84820877608945,77.49529820628362,120.7969970703125,175.070959536825,153532400,70198000,42130400
2020-06-01,78.12644958496094,123.552001953125,175.16677856445312,78.24782048460888,123.84649658203125,175.32965134965127,77.00012408043993,122.20850372314453,173.85420607129896,77.13120672626943,122.4000015258789,174.8889255750019,80791200,58578000,22622400
2020-06-02,78.48812103271484,123.62049865722656,177.1596221923828,78.5123966906775,123.67649841308594,177.24584639282432,77.41762896521124,122.2655029296875,173.74883959546747,77.85942075330303,123.3499984741211,176.52728215069124,87642800,50598000,30794600
2020-06-03,78.92021942138672,123.91999816894531,177.59075927734375,79.18238473569964,124.4000015258789,178.14645071681335,78.23568571032708,123.05850219726562,175.88536796483194,78.80856025827174,123.40049743652344,177.07339945120424,104491200,53420000,27311000
2020-06-04,78.24052429199219,123.02999877929688,175.2530059814453,79.04156912077111,125.37699890136719,178.05061401605363,77.8666999148798,122.50050354003906,174.65899762222494,78.74300150300884,123.87149810791016,176.57516871052312,87560400,58974000,28761800
2020-06-05,80.46891021728516,124.1500015258789,179.35362243652344,80.5295956699377,124.43250274658203,179.86140663793083,78.46143811037989,121.85649871826172,174.3811558046037,78.49056594239036,122.22550201416016,174.96558860876283,137250400,66128000,39893600
2020-06-08,80.94466400146484,126.2030029296875,180.4650115966797,80.97865140314263,126.5,180.64705020721627,79.45423346951993,124.36699676513672,176.70931764506904,80.16546503775984,125.01000213623047,178.14644610396618,95654400,79414000,33211600
2020-06-09,83.500732421875,130.04299926757812,181.84463500976562,83.89397287260105,131.32150268554688,182.70690613192463,80.59269099061473,126.25,179.41108959698158,80.62424860345651,126.47200012207031,180.12007814622277,147712400,103520000,29783900
2020-06-10,85.64900207519531,132.37249755859375,188.5895538330078,86.11749189610212,136.11749267578125,190.19914513920082,84.01049518819849,131.31300354003906,183.00391339092567,84.44985718304342,132.25,183.1188935965842,166651600,98920000,43872300
2020-06-11,81.53697204589844,127.89800262451172,178.46261596679688,85.21693875406713,133.56900024414062,187.55483931934828,81.43502463468259,126.8115005493164,178.27100176295292,84.79214058891952,130.1750030517578,185.03508403130834,201662400,116002000,52854700
2020-06-12,82.24090576171875,127.2509994506836,179.8710174560547,84.42558161332404,131.07400512695312,183.68419450962236,81.12915175448484,125.1675033569336,177.41830574469836,83.67794024802434,130.0605010986328,182.55364576355285,200146000,108722000,43373600
2020-06-15,83.25801086425781,128.63400268554688,181.02069091796875,83.91098692440009,129.1999969482422,182.82189647750297,80.73106773858638,125.4000015258789,176.2973214302196,80.89370801041294,126.33000183105469,176.84343722531378,138808800,77302000,32770200
2020-06-16,85.46453094482422,130.7635040283203,185.4566192626953,85.73640798746258,131.0,187.38236587565078,83.67795482626669,128.8000030517578,183.43505825101133,85.3140322118676,131.0,184.8051135136358,165428800,71712000,42556700
2020-06-17,85.34558868408203,132.0489959716797,186.09854125976562,86.27043435065384,132.75,188.09136094484612,85.22421778392413,131.59100341796875,185.571591286918,86.2097489005749,132.375,186.855422406783,114406400,59186000,25687800
2020-06-18,85.37956237792969,132.69900512695312,188.0913848876953,85.79707850372552,132.98199462890625,188.25425769653995,84.77027818647716,131.8054962158203,185.8686191262758,85.3018832364117,132.35049438476562,185.8686191262758,96820400,49756000,23061600
2020-06-19,84.89164733886719,133.75050354003906,186.97039794921875,86.5520000635857,134.8715057373047,190.9368717263211,83.78231573429939,132.9499969482422,186.22309235492597,86.08594003974744,133.9040069580078,190.26621473390784,264476000,115540000,44441100
2020-06-22,87.11273193359375,135.6909942626953,192.16322326660156,87.25594867927818,135.75,192.34524723857083,85.23876529939096,133.4499969482422,187.0470353859269,85.28488682520853,134.22500610351562,187.58356094783133,135445200,64176000,32818900
2020-06-23,88.97212219238281,138.2205047607422,193.44705200195312,90.39216273367991,139.15550231933594,195.4015400419146,87.93804009631909,135.90199279785156,192.98716042377694,88.35798593808477,136.30099487304688,193.61950037935048,212155600,84634000,30917400
2020-06-24,87.40160369873047,136.72000122070312,189.5476531982422,89.520742080351,139.8000030517578,194.73089984668712,87.02777928766403,136.0500030517578,188.32130478941002,88.60074867063001,139.0,193.15006444100968,192623200,90532000,36740600
